open_time,open_time_dt,open,high,low,close,volume,close_time,close_time_dt,quote_volume,trades_count,taker_buy_base,taker_buy_quote
1690502400000,2023-07-28 00:00:00,0.7638000,0.7991000,0.7493000,0.7834000,3015394,1690516799999,2023-07-28 03:59:59,2358198.7993000,14229,1458146,1140635.8803000
1690516800000,2023-07-28 04:00:00,0.7836000,0.8465000,0.7834000,0.8364000,26891756,1690531199999,2023-07-28 07:59:59,22019068.9128000,109869,13375454,10954076.7891000
1690531200000,2023-07-28 08:00:00,0.8365000,0.8395000,0.7842000,0.7990000,36816051,1690545599999,2023-07-28 11:59:59,29965278.2374000,149330,17992976,14647685.3157000
1690545600000,2023-07-28 12:00:00,0.7990000,0.8184000,0.7951000,0.8042000,12694681,1690559999999,2023-07-28 15:59:59,10246021.0297000,58060,6383014,5153158.5809000
1690560000000,2023-07-28 16:00:00,0.8043000,0.8172000,0.8009000,0.8102000,6142203,1690574399999,2023-07-28 19:59:59,4971479.0316000,32869,3020432,2445298.7676000
1690574400000,2023-07-28 20:00:00,0.8102000,0.8245000,0.8081000,0.8151000,6135887,1690588799999,2023-07-28 23:59:59,5005624.4410000,33664,3113852,2541074.7784000
1690588800000,2023-07-29 00:00:00,0.8150000,0.8185000,0.7290000,0.7638000,19581873,1690603199999,2023-07-29 03:59:59,15027701.6134000,89770,9570994,7333386.4598000
1690603200000,2023-07-29 04:00:00,0.7638000,0.7643000,0.7400000,0.7546000,10595584,1690617599999,2023-07-29 07:59:59,7986978.4977000,46908,5141688,3877565.7909000
1690617600000,2023-07-29 08:00:00,0.7545000,0.7609000,0.7473000,0.7530000,7535508,1690631999999,2023-07-29 11:59:59,5676872.7044000,28239,3429116,2583991.1564000
1690632000000,2023-07-29 12:00:00,0.7530000,0.7532000,0.7272000,0.7454000,11025951,1690646399999,2023-07-29 15:59:59,8211617.7225000,42792,5214798,3884799.1922000
1690646400000,2023-07-29 16:00:00,0.7452000,0.7515000,0.7386000,0.7479000,5136854,1690660799999,2023-07-29 19:59:59,3827454.1583000,22629,2532875,1887587.7266000
1690660800000,2023-07-29 20:00:00,0.7480000,0.7522000,0.7343000,0.7410000,5462539,1690675199999,2023-07-29 23:59:59,4057956.2495000,23521,2515186,1868913.7225000
1690675200000,2023-07-30 00:00:00,0.7409000,0.7526000,0.7257000,0.7477000,7529769,1690689599999,2023-07-30 03:59:59,5576466.6401000,27105,3676510,2725125.2485000
1690689600000,2023-07-30 04:00:00,0.7478000,0.7533000,0.7290000,0.7329000,4496580,1690703999999,2023-07-30 07:59:59,3330449.4214000,16474,2010423,1490303.3707000
1690704000000,2023-07-30 08:00:00,0.7327000,0.7351000,0.7280000,0.7346000,4159559,1690718399999,2023-07-30 11:59:59,3042354.1863000,14037,1895592,1387140.9659000
1690718400000,2023-07-30 12:00:00,0.7345000,0.7399000,0.7274000,0.7354000,4189698,1690732799999,2023-07-30 15:59:59,3077012.1143000,15313,1889620,1388262.6783000
1690732800000,2023-07-30 16:00:00,0.7354000,0.7396000,0.6966000,0.7091000,6726867,1690747199999,2023-07-30 19:59:59,4812607.5627000,25440,2485129,1778986.8928000
1690747200000,2023-07-30 20:00:00,0.7092000,0.7093000,0.6817000,0.7075000,5538672,1690761599999,2023-07-30 23:59:59,3868879.1315000,26619,2613950,1827536.7523000
1690761600000,2023-07-31 00:00:00,0.7076000,0.7300000,0.7066000,0.7174000,3562468,1690775999999,2023-07-31 03:59:59,2562445.3769000,16341,1700852,1223691.0083000
1690776000000,2023-07-31 04:00:00,0.7176000,0.7298000,0.7171000,0.7251000,2319420,1690790399999,2023-07-31 07:59:59,1680202.8074000,11167,1198614,868388.9430000
1690790400000,2023-07-31 08:00:00,0.7260000,0.7341000,0.7240000,0.7297000,2301952,1690804799999,2023-07-31 11:59:59,1678885.9039000,9996,1127578,822649.1194000
1690804800000,2023-07-31 12:00:00,0.7297000,0.7346000,0.7203000,0.7238000,3090678,1690819199999,2023-07-31 15:59:59,2246656.5854000,13804,1466366,1066691.4124000
1690819200000,2023-07-31 16:00:00,0.7238000,0.7310000,0.7204000,0.7244000,1841611,1690833599999,2023-07-31 19:59:59,1338062.0744000,9208,939080,682563.1215000
1690833600000,2023-07-31 20:00:00,0.7245000,0.7300000,0.7171000,0.7257000,2066293,1690847999999,2023-07-31 23:59:59,1496574.7316000,9670,977822,708684.0104000
1690848000000,2023-08-01 00:00:00,0.7257000,0.7294000,0.6778000,0.6903000,4406074,1690862399999,2023-08-01 03:59:59,3103464.0237000,19957,1965150,1384523.4825000
1690862400000,2023-08-01 04:00:00,0.6903000,0.6992000,0.6855000,0.6934000,2148491,1690876799999,2023-08-01 07:59:59,1489619.7947000,10134,1108242,768705.5645000
1690876800000,2023-08-01 08:00:00,0.6935000,0.7128000,0.6921000,0.7052000,2294695,1690891199999,2023-08-01 11:59:59,1616651.0030000,10184,1242927,875428.4591000
1690891200000,2023-08-01 12:00:00,0.7054000,0.7296000,0.7054000,0.7253000,3621185,1690905599999,2023-08-01 15:59:59,2613763.5154000,16476,1920887,1386581.8949000
