open_time,open_time_dt,open,high,low,close,volume,close_time,close_time_dt,quote_volume,trades_count,taker_buy_base,taker_buy_quote
1628884800000,2021-08-13 20:00:00,3.9917,4.1834,3.9742,4.1718,2349368.2,1628899199999,2021-08-13 23:59:59,9674639.75743,34549,1095108.4,4511340.18349
1628899200000,2021-08-14 00:00:00,4.1720,4.1791,4.0467,4.0739,1555849.7,1628913599999,2021-08-14 03:59:59,6392234.33382,25344,662673.7,2725361.44968
1628913600000,2021-08-14 04:00:00,4.0739,4.1878,4.0335,4.1785,1578581.6,1628927999999,2021-08-14 07:59:59,6478011.66382,25591,731860.5,3003454.27569
1628928000000,2021-08-14 08:00:00,4.1787,4.3224,3.9654,4.1072,4250754.1,1628942399999,2021-08-14 11:59:59,17622987.25051,57119,1892518.8,7850076.12240
1628942400000,2021-08-14 12:00:00,4.1083,4.1763,4.0208,4.1645,1768333.8,1628956799999,2021-08-14 15:59:59,7263793.09343,25697,785359.1,3226389.22076
1628956800000,2021-08-14 16:00:00,4.1668,4.1880,4.0450,4.1363,1621220.4,1628971199999,2021-08-14 19:59:59,6651736.91196,26630,736850.3,3023589.93370
1628971200000,2021-08-14 20:00:00,4.1352,4.1585,4.0046,4.1457,1495651.1,1628985599999,2021-08-14 23:59:59,6100494.08466,26518,711758.9,2904156.02064
1628985600000,2021-08-15 00:00:00,4.1453,4.1952,4.0842,4.0870,1345369.5,1628999999999,2021-08-15 03:59:59,5576717.66300,22765,617834.1,2562860.72257
1629000000000,2021-08-15 04:00:00,4.0895,4.1282,3.9046,3.9244,1904250.3,1629014399999,2021-08-15 07:59:59,7673982.97581,29596,864028.1,3488698.73933
1629014400000,2021-08-15 08:00:00,3.9243,4.0588,3.9049,4.0219,1844101.4,1629028799999,2021-08-15 11:59:59,7359535.15455,30704,959364.2,3829188.57646
1629028800000,2021-08-15 12:00:00,4.0217,4.0566,3.9212,4.0027,1850012.1,1629043199999,2021-08-15 15:59:59,7380300.50473,26788,876107.6,3496686.13146
1629043200000,2021-08-15 16:00:00,4.0007,4.0536,3.9458,4.0454,1334541.2,1629057599999,2021-08-15 19:59:59,5353826.99205,21992,645616.6,2590983.55555
1629057600000,2021-08-15 20:00:00,4.0458,4.1667,4.0281,4.1177,1756852.6,1629071999999,2021-08-15 23:59:59,7224714.23784,27978,808124.0,3323011.35124
1629072000000,2021-08-16 00:00:00,4.1185,4.2117,4.0656,4.0935,1986160.0,1629086399999,2021-08-16 03:59:59,8250718.84899,33120,975422.6,4054157.05445
1629086400000,2021-08-16 04:00:00,4.0935,4.4403,4.0927,4.3839,3167487.5,1629100799999,2021-08-16 07:59:59,13539533.29769,49682,1559970.9,6666875.66125
1629100800000,2021-08-16 08:00:00,4.3845,4.5053,4.2692,4.4025,2756170.7,1629115199999,2021-08-16 11:59:59,12002374.39157,41232,1224487.7,5335553.69226
1629115200000,2021-08-16 12:00:00,4.4027,4.4750,4.1959,4.2783,3108461.8,1629129599999,2021-08-16 15:59:59,13420369.98489,46445,1299887.9,5615028.00552
1629129600000,2021-08-16 16:00:00,4.2783,4.3540,4.2048,4.2131,1674709.8,1629143999999,2021-08-16 19:59:59,7201381.91474,26930,797245.1,3429753.49029
1629144000000,2021-08-16 20:00:00,4.2125,4.2159,4.0662,4.1190,2402166.5,1629158399999,2021-08-16 23:59:59,9952546.31444,35912,1078073.4,4468031.93709
1629158400000,2021-08-17 00:00:00,4.1192,4.2739,3.9671,4.2512,2716194.9,1629172799999,2021-08-17 03:59:59,11192862.32366,39876,1237586.0,5098972.69391
1629172800000,2021-08-17 04:00:00,4.2521,4.2698,4.0803,4.1442,2139401.4,1629187199999,2021-08-17 07:59:59,8909936.23753,34539,1002248.5,4174190.55759
1629187200000,2021-08-17 08:00:00,4.1458,4.3973,4.1292,4.3046,2827369.1,1629201599999,2021-08-17 11:59:59,12117073.54757,42263,1266602.6,5425659.91345
1629201600000,2021-08-17 12:00:00,4.3022,4.8828,4.3014,4.5548,12074640.9,1629215999999,2021-08-17 15:59:59,56301371.84669,164816,5741893.7,26771139.77565
1629216000000,2021-08-17 16:00:00,4.5570,4.6418,4.3980,4.4465,5454513.0,1629230399999,2021-08-17 19:59:59,24674176.52463,73671,2522247.0,11422465.37494
1629230400000,2021-08-17 20:00:00,4.4461,4.4817,4.1053,4.1526,5312529.2,1629244799999,2021-08-17 23:59:59,22601304.24398,68608,2389291.5,10161882.95883
1629244800000,2021-08-18 00:00:00,4.1554,4.2414,3.8819,4.1150,4640112.8,1629259199999,2021-08-18 03:59:59,18905340.66254,58365,2119539.1,8646583.97554
1629259200000,2021-08-18 04:00:00,4.1162,4.5778,4.0618,4.3234,7148178.9,1629273599999,2021-08-18 07:59:59,30936090.54707,82246,3351262.4,14504751.93796
1629273600000,2021-08-18 08:00:00,4.3174,4.4671,4.1430,4.1736,6727754.4,1629287999999,2021-08-18 11:59:59,29200888.13979,91256,3001581.3,13037815.88292
1629288000000,2021-08-18 12:00:00,4.1728,4.4924,4.1200,4.4728,5466164.9,1629302399999,2021-08-18 15:59:59,23678024.12920,76482,2652782.0,11492402.07127
1629302400000,2021-08-18 16:00:00,4.4724,4.5053,4.1653,4.1930,4331602.9,1629316799999,2021-08-18 19:59:59,18918767.03798,58207,2074349.4,9060962.39704
1629316800000,2021-08-18 20:00:00,4.1950,4.2196,4.0507,4.1320,3322775.4,1629331199999,2021-08-18 23:59:59,13733215.01913,43024,1615033.6,6678282.30610
1629331200000,2021-08-19 00:00:00,4.1324,4.2582,4.0281,4.0505,3171860.4,1629345599999,2021-08-19 03:59:59,13129829.97454,43288,1460624.3,6049047.94988
1629345600000,2021-08-19 04:00:00,4.0487,4.1973,4.0279,4.1272,2623733.8,1629359999999,2021-08-19 07:59:59,10809450.10882,40611,1291931.1,5322638.99401
1629360000000,2021-08-19 08:00:00,4.1277,4.2112,4.0717,4.0856,2606059.0,1629374399999,2021-08-19 11:59:59,10795893.72008,37596,1259566.3,5218779.44588
1629374400000,2021-08-19 12:00:00,4.0858,4.3545,4.0341,4.3319,2885108.1,1629388799999,2021-08-19 15:59:59,12105536.69284,43961,1348289.9,5660337.54113
1629388800000,2021-08-19 16:00:00,4.3322,4.4717,4.2422,4.3964,3209737.5,1629403199999,2021-08-19 19:59:59,13971787.14182,53232,1467318.0,6388498.18772
1629403200000,2021-08-19 20:00:00,4.3980,4.4729,4.3572,4.4399,1900413.6,1629417599999,2021-08-19 23:59:59,8387205.61308,30497,935705.6,4130704.31105
1629417600000,2021-08-20 00:00:00,4.4396,4.4951,4.3840,4.4392,1876289.1,1629431999999,2021-08-20 03:59:59,8330536.49115,28835,914198.1,4059942.34004
1629432000000,2021-08-20 04:00:00,4.4362,4.5700,4.3717,4.4590,2682085.4,1629446399999,2021-08-20 07:59:59,11961832.92391,38716,1250459.6,5579154.06630
1629446400000,2021-08-20 08:00:00,4.4599,4.6161,4.4144,4.4889,2982755.5,1629460799999,2021-08-20 11:59:59,13518688.84969,40900,1450038.0,6572307.03319
1629460800000,2021-08-20 12:00:00,4.4879,4.9100,4.4835,4.7405,4590588.0,1629475199999,2021-08-20 15:59:59,21656481.89495,63498,2097816.9,9895115.84858
1629475200000,2021-08-20 16:00:00,4.7426,4.8229,4.6175,4.6856,2521307.7,1629489599999,2021-08-20 19:59:59,11883903.52118,36482,1117663.3,5272059.02769
1629489600000,2021-08-20 20:00:00,4.6840,4.7269,4.5932,4.6138,1741703.5,1629503999999,2021-08-20 23:59:59,8104771.59263,28517,843694.3,3927756.75398
1629504000000,2021-08-21 00:00:00,4.6151,4.6570,4.5142,4.6324,1796746.4,1629518399999,2021-08-21 03:59:59,8233486.40029,30103,874167.2,4007283.07728
1629518400000,2021-08-21 04:00:00,4.6315,4.6830,4.5700,4.6394,1886977.1,1629532799999,2021-08-21 07:59:59,8733621.79739,32626,879567.8,4071296.41637
1629532800000,2021-08-21 08:00:00,4.6393,4.8055,4.4428,4.5736,4003356.2,1629547199999,2021-08-21 11:59:59,18493902.52454,58313,1851262.3,8559602.93844
1629547200000,2021-08-21 12:00:00,4.5714,4.7387,4.5609,4.6924,2827395.7,1629561599999,2021-08-21 15:59:59,13134001.01420,42224,1388415.0,6449191.96772
1629561600000,2021-08-21 16:00:00,4.6925,4.7766,4.5011,4.5320,2342752.0,1629575999999,2021-08-21 19:59:59,10879891.75903,39374,1131549.1,5257900.22078
1629576000000,2021-08-21 20:00:00,4.5329,4.5936,4.4704,4.4981,1646251.0,1629590399999,2021-08-21 23:59:59,7469223.67161,25447,697544.9,3166248.20131
1629590400000,2021-08-22 00:00:00,4.4977,4.6719,4.4832,4.6223,1992958.8,1629604799999,2021-08-22 03:59:59,9137540.93910,35769,992621.7,4551704.49140
1629604800000,2021-08-22 04:00:00,4.6211,4.7264,4.6060,4.6902,1692193.4,1629619199999,2021-08-22 07:59:59,7890309.83974,30495,813306.6,3792523.85365
1629619200000,2021-08-22 08:00:00,4.6907,4.9286,4.5934,4.8534,4035894.6,1629633599999,2021-08-22 11:59:59,19351880.18391,64052,1906579.8,9141958.03004
1629633600000,2021-08-22 12:00:00,4.8535,5.1764,4.7008,4.9292,7778708.1,1629647999999,2021-08-22 15:59:59,38294678.40623,111650,3506196.2,17264830.25969
1629648000000,2021-08-22 16:00:00,4.9298,5.2260,4.8358,5.1381,5816456.5,1629662399999,2021-08-22 19:59:59,29374770.71964,94014,2707704.9,13678911.41143
1629662400000,2021-08-22 20:00:00,5.1376,5.2550,5.0177,5.1594,3600110.7,1629676799999,2021-08-22 23:59:59,18440872.85074,60038,1639790.3,8400033.95892
1629676800000,2021-08-23 00:00:00,5.1575,5.1903,4.9227,5.0199,2848754.1,1629691199999,2021-08-23 03:59:59,14281073.04053,44564,1320875.6,6621016.12318
1629691200000,2021-08-23 04:00:00,5.0211,5.1020,4.9648,5.0995,2786540.6,1629705599999,2021-08-23 07:59:59,14026007.52568,40307,1344687.4,6772057.95976
1629705600000,2021-08-23 08:00:00,5.0991,5.4581,5.0973,5.2979,8651312.2,1629719999999,2021-08-23 11:59:59,46019995.16636,119287,4110836.0,21873501.61150
1629720000000,2021-08-23 12:00:00,5.2974,5.3049,5.0039,5.1206,3686935.9,1629734399999,2021-08-23 15:59:59,19017801.53746,57113,1704938.0,8797218.19787
1629734400000,2021-08-23 16:00:00,5.1217,5.4950,5.0877,5.4269,5741651.0,1629748799999,2021-08-23 19:59:59,30360433.53796,81514,2857415.5,15103013.37627
1629748800000,2021-08-23 20:00:00,5.4264,5.4850,5.2877,5.3767,3249383.9,1629763199999,2021-08-23 23:59:59,17540009.37753,53098,1446711.8,7812027.35539
1629763200000,2021-08-24 00:00:00,5.3768,5.4680,5.2354,5.3662,2896121.8,1629777599999,2021-08-24 03:59:59,15450465.43549,47068,1369305.5,7306468.94003
1629777600000,2021-08-24 04:00:00,5.3666,5.4900,5.3158,5.4680,2822296.7,1629791999999,2021-08-24 07:59:59,15236181.38584,45807,1276649.2,6892363.93809
1629792000000,2021-08-24 08:00:00,5.4682,5.5461,5.2831,5.3874,4441415.0,1629806399999,2021-08-24 11:59:59,24103327.59158,62060,2166912.9,11766086.33424
1629806400000,2021-08-24 12:00:00,5.3875,5.3917,4.8901,4.9861,5671616.8,1629820799999,2021-08-24 15:59:59,28915045.72076,78213,2350757.1,11989747.77854
1629820800000,2021-08-24 16:00:00,4.9839,5.0074,4.7161,4.9491,4529949.9,1629835199999,2021-08-24 19:59:59,22052842.55633,66017,2081207.5,10138583.04893
1629835200000,2021-08-24 20:00:00,4.9500,5.0425,4.8629,4.8923,2324031.4,1629849599999,2021-08-24 23:59:59,11501107.07588,40478,1126557.4,5575452.57885
1629849600000,2021-08-25 00:00:00,4.8918,5.0850,4.8762,4.9637,2326139.9,1629863999999,2021-08-25 03:59:59,11591464.41034,38862,1143268.7,5697202.50868
1629864000000,2021-08-25 04:00:00,4.9631,5.0815,4.9000,5.0013,1845084.9,1629878399999,2021-08-25 07:59:59,9239193.71320,32299,877013.2,4394152.93989
1629878400000,2021-08-25 08:00:00,5.0011,5.0119,4.6700,4.8582,3366832.4,1629892799999,2021-08-25 11:59:59,16103153.98399,43741,1564808.7,7487896.08913
1629892800000,2021-08-25 12:00:00,4.8581,5.0587,4.7477,5.0551,2786804.0,1629907199999,2021-08-25 15:59:59,13692714.17775,48446,1282621.9,6305855.00185
1629907200000,2021-08-25 16:00:00,5.0536,5.1633,4.9606,4.9831,2151793.2,1629921599999,2021-08-25 19:59:59,10936068.60610,39255,957272.1,4869643.85851
1629921600000,2021-08-25 20:00:00,4.9830,5.1093,4.9697,5.0663,1485434.3,1629935999999,2021-08-25 23:59:59,7474334.33802,30686,707284.7,3559114.67731
1629936000000,2021-08-26 00:00:00,5.0643,5.1449,4.8331,4.8583,1992760.1,1629950399999,2021-08-26 03:59:59,9987692.32223,35930,965558.6,4841252.39413
1629950400000,2021-08-26 04:00:00,4.8574,4.9202,4.6423,4.6823,2717723.1,1629964799999,2021-08-26 07:59:59,12990439.51361,47458,1261728.6,6041170.92787
1629964800000,2021-08-26 08:00:00,4.6819,4.7704,4.6450,4.6773,1791347.6,1629979199999,2021-08-26 11:59:59,8427042.37171,30838,863333.0,4062475.87378
1629979200000,2021-08-26 12:00:00,4.6768,4.7624,4.5183,4.5856,2310565.5,1629993599999,2021-08-26 15:59:59,10757562.05521,37284,1035329.1,4822700.59356
1629993600000,2021-08-26 16:00:00,4.5863,4.6203,4.4544,4.5186,2071360.0,1630007999999,2021-08-26 19:59:59,9394386.96787,32431,942127.6,4277598.03054
1630008000000,2021-08-26 20:00:00,4.5196,4.6318,4.4658,4.4710,1501301.7,1630022399999,2021-08-26 23:59:59,6854321.25829,23947,753634.6,3441713.38974
1630022400000,2021-08-27 00:00:00,4.4730,4.5587,4.2657,4.2949,2394390.8,1630036799999,2021-08-27 03:59:59,10582048.05348,40896,1040623.3,4603909.38864
1630036800000,2021-08-27 04:00:00,4.2954,4.4507,4.2219,4.4402,2187944.4,1630051199999,2021-08-27 07:59:59,9513180.61200,37406,1038354.2,4514077.01051
1630051200000,2021-08-27 08:00:00,4.4383,4.5866,4.3920,4.5232,1995588.3,1630065599999,2021-08-27 11:59:59,8924574.12311,32899,899685.8,4025397.81243
1630065600000,2021-08-27 12:00:00,4.5238,4.6855,4.4457,4.6417,2351487.1,1630079999999,2021-08-27 15:59:59,10765511.80487,35897,1118625.4,5122462.37970
1630080000000,2021-08-27 16:00:00,4.6430,4.6898,4.5628,4.5949,1758212.4,1630094399999,2021-08-27 19:59:59,8126395.19986,28012,803327.5,3713539.83010
1630094400000,2021-08-27 20:00:00,4.5934,4.8772,4.5411,4.6951,2354868.7,1630108799999,2021-08-27 23:59:59,11088656.22766,41109,1110756.0,5231087.12590
1630108800000,2021-08-28 00:00:00,4.6962,4.7163,4.5688,4.5863,1603712.2,1630123199999,2021-08-28 03:59:59,7442264.33636,27755,729191.6,3385606.74912
1630123200000,2021-08-28 04:00:00,4.5863,4.6391,4.5223,4.5740,1442303.6,1630137599999,2021-08-28 07:59:59,6616514.08856,23703,724641.5,3324083.23304
1630137600000,2021-08-28 08:00:00,4.5742,4.6597,4.5350,4.5609,1440651.2,1630151999999,2021-08-28 11:59:59,6628885.08449,20451,705207.8,3245507.54930
1630152000000,2021-08-28 12:00:00,4.5607,4.6405,4.4658,4.5438,1773560.3,1630166399999,2021-08-28 15:59:59,8078463.83645,26643,845269.0,3851581.96068
