open_time,open_time_dt,open,high,low,close,volume,close_time,close_time_dt,quote_volume,trades_count,taker_buy_base,taker_buy_quote
1765526400000,2025-12-12 08:00:00,0.3260000,0.3260000,0.2683000,0.2923000,64584435,1765540799999,2025-12-12 11:59:59,18797512.1723000,269093,31122024,9064977.6611000
1765540800000,2025-12-12 12:00:00,0.2922000,0.3149000,0.2743000,0.2883000,92045861,1765555199999,2025-12-12 15:59:59,26828650.7284000,397272,46226725,13491491.9768000
1765555200000,2025-12-12 16:00:00,0.2883000,0.3444000,0.2768000,0.3022000,73741488,1765569599999,2025-12-12 19:59:59,22654195.8283000,290950,37426943,11506149.5049000
1765569600000,2025-12-12 20:00:00,0.3023000,0.3183000,0.2882000,0.2941000,16683889,1765583999999,2025-12-12 23:59:59,5052974.4205000,85115,8351541,2530917.7374000
1765584000000,2025-12-13 00:00:00,0.2939000,0.3200000,0.2857000,0.3038000,19713671,1765598399999,2025-12-13 03:59:59,5966166.5070000,100459,9797882,2967774.9503000
1765598400000,2025-12-13 04:00:00,0.3039000,0.3287000,0.2855000,0.2880000,25822854,1765612799999,2025-12-13 07:59:59,7946894.7736000,119550,12775741,3937503.6421000
1765612800000,2025-12-13 08:00:00,0.2880000,0.2945000,0.2690000,0.2768000,32450180,1765627199999,2025-12-13 11:59:59,9074607.9306000,122138,16060049,4493774.9011000
1765627200000,2025-12-13 12:00:00,0.2766000,0.3027000,0.2713000,0.2922000,21515652,1765641599999,2025-12-13 15:59:59,6091991.4439000,107532,10753468,3047116.4511000
1765641600000,2025-12-13 16:00:00,0.2921000,0.3036000,0.2846000,0.2863000,12237057,1765655999999,2025-12-13 19:59:59,3602879.0087000,65064,5887874,1735250.3950000
1765656000000,2025-12-13 20:00:00,0.2864000,0.3050000,0.2844000,0.3017000,8226404,1765670399999,2025-12-13 23:59:59,2441570.8767000,51871,4375342,1299380.3394000
1765670400000,2025-12-14 00:00:00,0.3018000,0.3430000,0.2915000,0.3381000,29119893,1765684799999,2025-12-14 03:59:59,9240424.0649000,168954,14467741,4594711.9871000
1765684800000,2025-12-14 04:00:00,0.3379000,0.3390000,0.3017000,0.3273000,22488132,1765699199999,2025-12-14 07:59:59,7092901.0627000,131051,11121421,3504791.6786000
1765699200000,2025-12-14 08:00:00,0.3271000,0.3560000,0.3188000,0.3350000,52614516,1765713599999,2025-12-14 11:59:59,17814049.9450000,243927,25363709,8592468.6096000
1765713600000,2025-12-14 12:00:00,0.3349000,0.3599000,0.3154000,0.3505000,45691816,1765727999999,2025-12-14 15:59:59,15309807.7615000,179263,22895772,7680304.5999000
1765728000000,2025-12-14 16:00:00,0.3505000,0.3520000,0.3010000,0.3071000,30448454,1765742399999,2025-12-14 19:59:59,9893265.1668000,117156,14662911,4771356.6634000
1765742400000,2025-12-14 20:00:00,0.3073000,0.3291000,0.3043000,0.3222000,15782278,1765756799999,2025-12-14 23:59:59,4965239.2638000,66007,8028928,2518443.6845000
1765756800000,2025-12-15 00:00:00,0.3221000,0.3305000,0.3114000,0.3144000,10833515,1765771199999,2025-12-15 03:59:59,3467308.7134000,61874,5387737,1725225.7813000
1765771200000,2025-12-15 04:00:00,0.3143000,0.3176000,0.3011000,0.3049000,11776309,1765785599999,2025-12-15 07:59:59,3639462.6701000,56571,5587470,1725975.3623000
1765785600000,2025-12-15 08:00:00,0.3049000,0.3145000,0.2925000,0.3000000,17020513,1765799999999,2025-12-15 11:59:59,5156387.1785000,72081,8369969,2534545.1620000
1765800000000,2025-12-15 12:00:00,0.3000000,0.3189000,0.2835000,0.3135000,19689561,1765814399999,2025-12-15 15:59:59,5902659.6453000,81522,9863882,2946123.2671000
1765814400000,2025-12-15 16:00:00,0.3136000,0.3260000,0.3079000,0.3235000,10498295,1765828799999,2025-12-15 19:59:59,3335215.6239000,66009,4732668,1505113.3763000
1765828800000,2025-12-15 20:00:00,0.3234000,0.3400000,0.3205000,0.3381000,10327178,1765843199999,2025-12-15 23:59:59,3428182.6377000,63751,5652168,1878236.5597000
1765843200000,2025-12-16 00:00:00,0.3381000,0.3533000,0.3228000,0.3303000,12922577,1765857599999,2025-12-16 03:59:59,4377781.6215000,83541,6500982,2203929.3032000
1765857600000,2025-12-16 04:00:00,0.3301000,0.3472000,0.3089000,0.3120000,15002656,1765871999999,2025-12-16 07:59:59,4946759.7530000,96072,7022103,2316906.7680000
1765872000000,2025-12-16 08:00:00,0.3118000,0.3133000,0.2156000,0.2184000,56717673,1765886399999,2025-12-16 11:59:59,14502182.7143000,205875,26998932,6898577.7321000
1765886400000,2025-12-16 12:00:00,0.2184000,0.2337000,0.2055000,0.2095000,32024366,1765900799999,2025-12-16 15:59:59,6985332.1095000,113449,15520770,3388395.7559000
1765900800000,2025-12-16 16:00:00,0.2095000,0.2179000,0.2007000,0.2060000,19976378,1765915199999,2025-12-16 19:59:59,4187187.7976000,63741,9617614,2019723.5948000
