symbol,initial_capital,final_capital,net_profit_brl,return_pct,bnh_return_pct,total_trades,winning_trades,losing_trades,breakeven_trades,win_rate_pct,profit_factor,max_drawdown_pct
SOL,200.0,163.90119988469124,-36.09880011530876,-18.04940005765438,-51.52736770383829,24,6,18,0,25.0,0.704023632164975,40.662336378901784
SUI,200.0,189.16998935570655,-10.830010644293452,-5.415005322146726,-79.35913928195532,17,6,11,0,35.294117647058826,0.8886560781786447,18.08709782574224
ILV,200.0,208.25981405373724,8.259814053737244,4.129907026868622,-79.57217830332824,18,7,11,0,38.88888888888889,1.0950679874676421,22.424021049378805
NEAR,200.0,280.28126949675215,80.28126949675215,40.14063474837607,-28.447563996696946,18,7,11,0,38.88888888888889,1.9875193489620389,15.092006766970714
APT,200.0,163.32346538550965,-36.67653461449035,-18.338267307245175,-86.91634467669103,13,3,10,0,23.076923076923077,0.5930982966694597,28.364653306787968
GALA,200.0,149.85824498735303,-50.14175501264697,-25.070877506323484,-90.95933926302415,15,3,12,0,20.0,0.4977581742409521,33.264532440804714
INJ,200.0,201.09203108292678,1.0920310829267805,0.5460155414633903,-65.28261857857251,22,8,14,0,36.36363636363637,1.012573456770839,27.52699930310603
PENDLE,200.0,147.31896998297404,-52.68103001702596,-26.340515008512984,-71.4412059511409,22,4,18,0,18.181818181818183,0.44986021124168735,41.53633559025546
TON,200.0,126.96623576807791,-73.03376423192209,-36.516882115961046,-50.37220843672456,16,1,15,0,6.25,0.2206438708718271,38.31029235898386
