symbol,initial_capital,final_capital,net_profit_brl,return_pct,bnh_return_pct,total_trades,winning_trades,losing_trades,breakeven_trades,win_rate_pct,profit_factor,max_drawdown_pct
SOL,200.0,170.69104854138982,-29.30895145861018,-14.65447572930509,3.528983749696836,14,3,11,0,21.428571428571427,0.6311975501322971,33.01381777942562
SUI,200.0,201.37974853973776,1.3797485397377613,0.6898742698688807,-23.922413793103456,11,4,7,0,36.36363636363637,1.022936547454817,16.612239765712715
ILV,200.0,195.86552367723579,-4.134476322764215,-2.0672381613821074,-18.413372247280442,12,4,8,0,33.33333333333333,0.9289677479706665,22.424021049378823
NEAR,200.0,274.3587777170313,74.35877771703127,37.17938885851564,72.09533267130091,9,5,4,0,55.55555555555556,2.559499003465518,15.092006766970782
APT,200.0,175.057911956402,-24.942088043598005,-12.471044021799003,-35.09987299388061,7,2,5,0,28.57142857142857,0.4988410409241231,17.437186028254352
GALA,200.0,162.66574204616262,-37.33425795383738,-18.66712897691869,-62.55263157894736,9,2,7,0,22.22222222222222,0.44740510694411034,19.083062867688806
INJ,200.0,241.4859438898152,41.48594388981519,20.742971944907595,39.440048691418134,13,6,7,0,46.15384615384615,1.9010361983420294,12.501242888542857
PENDLE,200.0,204.26408129747824,4.264081297478242,2.132040648739121,21.904362416107393,12,4,8,0,33.33333333333333,1.0768775784880902,20.14154633865664
TON,200.0,178.40732379477498,-21.59267620522502,-10.79633810261251,17.04462326261888,7,1,6,0,14.285714285714285,0.5736594776772056,14.315227060691285
